
customer;wholesaler;period;operator;turnover;productGroup;transactionId;totalPoints;promotionPoints;bonusPoints
17467;Örum Oy Ab;2025_03;+;5.12;PG0080000100000001;61-93564653;5.12;0;0
13072;Örum Oy Ab;2025_03;+;5.06;PG0080000100000001;61-93564419;5.06;0;0
218235;Örum Oy Ab;2025_03;+;5.06;PG0080000100000001;61-93564497;5.06;0;0
3700083;Örum Oy Ab;2025_03;+;5.67;PG0080000100000001;61-93564526;5.67;0;0
2623555;Örum Oy Ab;2025_03;+;5.12;PG0080000100000001;61-93564265;5.12;0;0
71021;Örum Oy Ab;2025_03;+;5.06;PG0080000100000001;61-93564277;5.06;0;0
1252;Örum Oy Ab;2025_03;+;4.86;PG0080000100000001;61-93564384;4.86;0;0
1252;Örum Oy Ab;2025_03;+;4.86;PG0080000100000001;61-93564384;4.86;0;0
221181;Örum Oy Ab;2025_03;+;5.12;PG0080000100000001;61-93563946;5.12;0;0
223038;Örum Oy Ab;2025_03;+;5.06;PG0080000100000001;61-93563968;5.06;0;0
219207;Örum Oy Ab;2025_03;+;5.67;PG0080000100000001;61-93564064;5.67;0;0
320086;Örum Oy Ab;2025_03;+;5.26;PG0080000100000001;61-93564099;5.26;0;0
400199;Örum Oy Ab;2025_03;+;9.5;PG0080000100000001;61-93563865;9.5;0;0
2622923;Örum Oy Ab;2025_03;+;7.68;PG0080000100000001;61-93565364;7.68;0;0
320086;Örum Oy Ab;2025_03;+;8.01;PG0080000100000001;61-93564163;8.01;0;0
17467;Örum Oy Ab;2025_03;+;7.09;PG0080000100000001;61-93565442;7.09;0;0
214371;Örum Oy Ab;2025_03;+;8.62;PG0080000100000001;61-93565503;8.62;0;0
39100251;Örum Oy Ab;2025_03;+;8.16;PG0080000100000001;61-93565524;8.16;0;0
40248;Örum Oy Ab;2025_03;+;7.39;PG0080000100000001;61-93564511;7.39;0;0
4431;Örum Oy Ab;2025_03;+;8.62;PG0080000100000001;61-93564835;8.62;0;0
3700085;Örum Oy Ab;2025_03;+;8.62;PG0080000100000001;61-93565023;8.62;0;0
209799;Örum Oy Ab;2025_03;+;8.79;PG0080000100000001;61-93563818;8.79;0;0
326542;Örum Oy Ab;2025_03;+;6.87;PG0080000100000001;61-93563971;6.87;0;0
214371;Örum Oy Ab;2025_03;+;6.31;PG0080000100000001;61-93565503;6.31;0;0
216037;Örum Oy Ab;2025_03;+;5.86;PG0080000100000001;61-93564842;5.86;0;0
218147;Örum Oy Ab;2025_03;+;6.31;PG0080000100000001;61-93564868;6.31;0;0
221264;Örum Oy Ab;2025_03;+;6.64;PG0080000100000001;61-93564877;6.64;0;0
218147;Örum Oy Ab;2025_03;+;6.31;PG0080000100000001;61-93564926;6.31;0;0
221054;Örum Oy Ab;2025_03;+;6.31;PG0080000100000001;61-93564458;6.31;0;0
241679;Örum Oy Ab;2025_03;+;5.89;PG0080000100000001;61-93564751;5.89;0;0
320080;Örum Oy Ab;2025_03;+;7.21;PG0080000100000001;61-93564826;7.21;0;0
214344;Örum Oy Ab;2025_03;+;5.89;PG0080000100000001;61-93564018;5.89;0;0
70087;Örum Oy Ab;2025_03;+;6.64;PG0080000100000001;61-93564311;6.64;0;0
13072;Örum Oy Ab;2025_03;+;5.63;PG0080000100000001;61-93564435;5.63;0;0
71859;Örum Oy Ab;2025_03;-;7.23;PG0080000100000001;61-93563896;-7.23;0;0
223038;Örum Oy Ab;2025_03;+;5.93;PG0080000100000001;61-93564576;5.93;0;0
4431;Örum Oy Ab;2025_03;+;6.64;PG0080000100000001;61-93565545;6.64;0;0
3700085;Örum Oy Ab;2025_03;-;9.97;PG0080000100000001;61-93564019;-9.97;0;0
39100251;Örum Oy Ab;2025_03;+;9.43;PG0080000100000001;61-93564396;9.43;0;0
39100251;Örum Oy Ab;2025_03;+;9.52;PG0080000100000001;61-93563793;9.52;0;0
71080;Örum Oy Ab;2025_03;+;9.34;PG0080000100000001;61-93564950;9.34;0;0
2803932;Örum Oy Ab;2025_03;+;7.72;PG0080000100000001;61-93565239;7.72;0;0
217023;Örum Oy Ab;2025_03;-;10.96;PG0080000100000001;61-93563738;-10.96;0;0
3700085;Örum Oy Ab;2025_03;-;10.06;PG0080000100000001;61-93564019;-10.06;0;0
214274;Örum Oy Ab;2025_03;+;8.63;PG0080000100000001;61-93565349;8.63;0;0
216037;Örum Oy Ab;2025_03;+;7.97;PG0080000100000001;61-93564831;7.97;0;0
5151;Örum Oy Ab;2025_03;+;8.39;PG0080000100000001;61-93565342;8.39;0;0
71021;Örum Oy Ab;2025_03;+;8.99;PG0080000100000001;61-93564332;8.99;0;0
222016;Örum Oy Ab;2025_03;+;7.16;PG0080000100000001;61-93563769;7.16;0;0
17467;Örum Oy Ab;2025_03;+;6.62;PG0080000100000001;61-93564111;6.62;0;0
17918;Örum Oy Ab;2025_03;+;9.9;PG0080000100000001;61-93564919;9.9;0;0
5151;Örum Oy Ab;2025_03;+;4.95;PG0080000100000001;61-93565280;4.95;0;0
221181;Örum Oy Ab;2025_03;+;11.44;PG0080000100000001;61-93563992;11.44;0;0
221181;Örum Oy Ab;2025_03;-;11.44;PG0080000100000001;61-93564093;-11.44;0;0
214344;Örum Oy Ab;2025_03;+;11.44;PG0080000100000001;61-93564193;11.44;0;0
39100251;Örum Oy Ab;2025_03;+;12.91;PG0080000100000001;61-93564585;12.91;0;0
2621114;Örum Oy Ab;2025_03;+;6.6;PG0080000100000001;61-93564444;6.6;0;0
71938;Örum Oy Ab;2025_03;+;6.27;PG0080000100000001;61-93565416;6.27;0;0
39100251;Örum Oy Ab;2025_03;+;8.52;PG0080000100000001;61-93563835;8.52;0;0
1023;Örum Oy Ab;2025_03;+;9;PG0080000100000001;61-93564607;9;0;0
218005;Örum Oy Ab;2025_03;+;4.46;PG0080000100000001;61-93563956;4.46;0;0
71970;Örum Oy Ab;2025_03;+;6.61;PG0080000100000001;61-93564627;6.61;0;0
219001;Örum Oy Ab;2025_03;+;8.07;PG0080000100000001;61-93565230;8.07;0;0
222016;Örum Oy Ab;2025_03;+;7.26;PG0080000100000001;61-93565536;7.26;0;0
214081;Örum Oy Ab;2025_03;+;16.1;PG0080000100000001;61-93564845;16.1;0;0
2623555;Örum Oy Ab;2025_03;+;8.63;PG0080000100000003;61-93564674;8.63;0;0
39100251;Örum Oy Ab;2025_03;+;9.82;PG0080000100000003;61-93565112;9.82;0;0
72031;Örum Oy Ab;2025_03;+;6.88;PG0080000100000001;61-93564456;6.88;0;0
214344;Örum Oy Ab;2025_03;+;9.38;PG0080000100000001;61-93563805;9.38;0;0
2622923;Örum Oy Ab;2025_03;+;11.58;PG0080000100000001;61-93565364;11.58;0;0
218057;Örum Oy Ab;2025_03;+;8.65;PG0080000100000001;61-93564238;8.65;0;0
1023;Örum Oy Ab;2025_03;+;8.65;PG0080000100000001;61-93564488;8.65;0;0
2810062;Örum Oy Ab;2025_03;+;7.22;PG0080000100000001;61-93565059;7.22;0;0
2803932;Örum Oy Ab;2025_03;+;6.19;PG0080000100000001;61-93565494;6.19;0;0
4431;Örum Oy Ab;2025_03;+;7.29;PG0080000100000001;61-93563763;7.29;0;0
3678;Örum Oy Ab;2025_03;+;4.15;PG0080000100000001;61-93564190;4.15;0;0
2621114;Örum Oy Ab;2025_03;+;5.28;PG0080000100000001;61-93564390;5.28;0;0
40216;Örum Oy Ab;2025_03;+;4.15;PG0080000100000001;61-93565083;4.15;0;0
71193;Örum Oy Ab;2025_03;+;4.83;PG0080000100000001;61-93564026;4.83;0;0
216275;Örum Oy Ab;2025_03;+;98.17;PG0060000800000001;61-93567226;98.17;0;0
223000;Örum Oy Ab;2025_03;+;49.12;PG0070000400000099;61-93567108;49.12;0;0
1023;Örum Oy Ab;2025_03;+;35.61;PG0070000400000001;61-93565716;35.61;0;0
3700085;Örum Oy Ab;2025_03;+;35.61;PG0070000400000001;61-93566703;35.61;0;0
70885;Örum Oy Ab;2025_03;-;41.08;PG0070000400000001;61-93566901;-41.08;0;0
214344;Örum Oy Ab;2025_03;+;29.19;PG0070000400000001;61-93567136;29.19;0;0
218235;Örum Oy Ab;2025_03;+;50.74;PG0070000400000001;61-93567384;50.74;0;0
218229;Örum Oy Ab;2025_03;+;73.67;PG0060000600000001;61-93565671;73.67;0;0
218229;Örum Oy Ab;2025_03;+;70.65;PG0060000600000001;61-93565671;70.65;0;0
2622923;Örum Oy Ab;2025_03;+;55.05;PG0060000600000001;61-93564535;55.05;0;0
218125;Örum Oy Ab;2025_03;-;59.54;PG0060000600000001;61-93565644;-59.54;0;0
17467;Örum Oy Ab;2025_03;+;36.27;PG0060000300000001;61-93566187;36.27;0;0
71193;Örum Oy Ab;2025_03;+;36.27;PG0060000300000001;61-93566801;36.27;0;0
71193;Örum Oy Ab;2025_03;-;12.87;PG0010000700000001;61-93566456;-12.87;0;0
17918;Örum Oy Ab;2025_03;+;106.94;PG0060000400000001;61-93567038;106.94;0;0
71880;Örum Oy Ab;2025_03;+;3.84;PG0090000200000001;61-93567161;0;0;0
70234;Örum Oy Ab;2025_03;+;15.25;PG0080000400000001;61-93567354;15.25;0;0
214787;Örum Oy Ab;2025_03;+;20.24;PG0080000300000001;61-93567461;20.24;0;0
39100251;Örum Oy Ab;2025_03;+;5.15;PG0080000100000001;61-93565974;5.15;0;0
40214;Örum Oy Ab;2025_03;+;5.44;PG0080000100000001;61-93566918;5.44;0;0
320012;Örum Oy Ab;2025_03;+;5.7;PG0080000100000001;61-93565944;5.7;0;0
214081;Örum Oy Ab;2025_03;+;4.99;PG0080000100000001;61-93567004;4.99;0;0
216037;Örum Oy Ab;2025_03;+;4.19;PG0080000100000001;61-93566677;4.19;0;0
221181;Örum Oy Ab;2025_03;+;3.81;PG0080000100000001;61-93565934;3.81;0;0
70087;Örum Oy Ab;2025_03;+;4.61;PG0080000100000001;61-93566237;4.61;0;0
70546;Örum Oy Ab;2025_03;+;3.81;PG0080000100000001;61-93566322;3.81;0;0
217079;Örum Oy Ab;2025_03;+;3.56;PG0080000100000001;61-93566765;3.56;0;0
220132;Örum Oy Ab;2025_03;+;4.76;PG0080000100000001;61-93567154;4.76;0;0
400199;Örum Oy Ab;2025_03;+;4.76;PG0080000100000001;61-93567400;4.76;0;0
223000;Örum Oy Ab;2025_03;+;5.3;PG0080000100000001;61-93565817;5.3;0;0
218147;Örum Oy Ab;2025_03;+;5.93;PG0080000100000001;61-93566752;5.93;0;0
2803932;Örum Oy Ab;2025_03;+;4.88;PG0080000100000001;61-93566770;4.88;0;0
216037;Örum Oy Ab;2025_03;-;3.68;PG0080000100000001;61-93565778;-3.68;0;0
3700083;Örum Oy Ab;2025_03;+;4.28;PG0080000100000001;61-93566421;4.28;0;0
17918;Örum Oy Ab;2025_03;+;11.16;PG0080000100000001;61-93566222;11.16;0;0
241679;Örum Oy Ab;2025_03;+;6.08;PG0080000100000001;61-93566410;6.08;0;0
358;Örum Oy Ab;2025_03;+;8.7;PG0080000100000001;61-93567079;8.7;0;0
221054;Örum Oy Ab;2025_03;+;12.31;PG0080000100000003;61-93566642;12.31;0;0
219001;Örum Oy Ab;2025_03;+;62.61;PG0060000600000005;61-93567087;62.61;0;0
70234;Örum Oy Ab;2025_03;+;26.75;PG0010000100000002;61-93567088;26.75;0;0
222072;Örum Oy Ab;2025_03;+;52.34;PG0010000100000002;61-93565765;52.34;0;0
71193;Örum Oy Ab;2025_03;+;20.26;PG0010000100000002;61-93566408;20.26;0;0
214344;Örum Oy Ab;2025_03;+;17.38;PG0010000100000002;61-93565980;17.38;0;0
70885;Örum Oy Ab;2025_03;-;22.51;PG0010000100000002;61-93566901;-22.51;0;0
71230;Örum Oy Ab;2025_03;+;33.02;PG0010000100000002;61-93566513;33.02;0;0
218235;Örum Oy Ab;2025_03;+;29.6;PG0010000100000002;61-93566999;29.6;0;0
40214;Örum Oy Ab;2025_03;+;18.98;PG0010000100000002;61-93566918;18.98;0;0
218057;Örum Oy Ab;2025_03;+;32.56;PG0010000100000002;61-93565611;32.56;0;0
70234;Örum Oy Ab;2025_03;+;19.92;PG0010000100000002;61-93567088;19.92;0;0
17918;Örum Oy Ab;2025_03;+;28.62;PG0010000100000002;61-93566710;28.62;0;0
70854;Örum Oy Ab;2025_03;+;26.76;PG0010000100000002;61-93567159;26.76;0;0
214499;Örum Oy Ab;2025_03;-;48.68;PG0010000100000002;61-93566104;-48.68;0;0
210186;Örum Oy Ab;2025_03;+;41.4;PG0010000100000002;61-93567210;41.4;0;0
214344;Örum Oy Ab;2025_03;-;30.78;PG0010000100000002;61-93566315;-30.78;0;0
218125;Örum Oy Ab;2025_03;+;6.36;PG0080000100000001;61-93566404;6.36;0;0
214787;Örum Oy Ab;2025_03;+;16.9;PG0080000100000001;61-93567461;16.9;0;0
358;Örum Oy Ab;2025_03;+;4.23;PG0080000100000001;61-93567079;4.23;0;0
241679;Örum Oy Ab;2025_03;+;3.99;PG0080000100000001;61-93565835;3.99;0;0
17918;Örum Oy Ab;2025_03;+;3.99;PG0080000100000001;61-93566968;3.99;0;0
214344;Örum Oy Ab;2025_03;+;4.06;PG0080000100000001;61-93566341;4.06;0;0
214532;Örum Oy Ab;2025_03;+;3.91;PG0080000100000001;61-93566820;3.91;0;0
1023;Örum Oy Ab;2025_03;+;5.55;PG0080000100000001;61-93566587;5.55;0;0
320086;Örum Oy Ab;2025_03;+;12.69;PG0080000100000001;61-93566049;12.69;0;0
2613186;Örum Oy Ab;2025_03;+;11.25;PG0080000100000001;61-93566380;11.25;0;0
214499;Örum Oy Ab;2025_03;-;62.93;PG0010000100000002;61-93566104;-62.93;0;0
214081;Örum Oy Ab;2025_03;+;15.64;PG0010000100000002;61-93567004;15.64;0;0
71193;Örum Oy Ab;2025_03;+;69.92;PG0010000200000001;61-93566408;69.92;0;0
71193;Örum Oy Ab;2025_03;-;44.56;PG0010000200000001;61-93566707;-44.56;0;0
214344;Örum Oy Ab;2025_03;+;63.22;PG0010000200000001;61-93565980;63.22;0;0
40214;Örum Oy Ab;2025_03;+;52.66;PG0010000200000001;61-93566918;52.66;0;0
214344;Örum Oy Ab;2025_03;-;47.84;PG0010000200000001;61-93566315;-47.84;0;0
218057;Örum Oy Ab;2025_03;+;79.07;PG0010000200000001;61-93565611;79.07;0;0
210186;Örum Oy Ab;2025_03;+;98.33;PG0010000200000001;61-93567246;98.33;0;0
17467;Örum Oy Ab;2025_03;+;52.94;PG0010000200000001;61-93566059;52.94;0;0
40214;Örum Oy Ab;2025_03;+;101.56;PG0010000200000001;61-93566918;101.56;0;0
40214;Örum Oy Ab;2025_03;+;117.6;PG0010000200000001;61-93566918;117.6;0;0
214499;Örum Oy Ab;2025_03;+;103.38;PG0010000200000001;61-93566790;103.38;0;0
2305;Örum Oy Ab;2025_03;+;132.66;PG0010000200000001;61-93566569;132.66;0;0
214499;Örum Oy Ab;2025_03;-;107.74;PG0010000200000003;61-93566104;-107.74;0;0
214499;Örum Oy Ab;2025_03;-;107.74;PG0010000200000003;61-93566104;-107.74;0;0
218235;Örum Oy Ab;2025_03;+;88.44;PG0010000200000001;61-93566999;88.44;0;0
210186;Örum Oy Ab;2025_03;-;65.03;PG0010000200000001;61-93566110;-65.03;0;0
70854;Örum Oy Ab;2025_03;+;89.48;PG0010000200000001;61-93567159;89.48;0;0
3700085;Örum Oy Ab;2025_03;+;50;PG0010000200000001;61-93566696;50;0;0
15822;Örum Oy Ab;2025_03;+;70.45;PG0010000200000001;61-93567258;70.45;0;0
220036;Örum Oy Ab;2025_03;+;104.55;PG0010000200000001;61-93567285;104.55;0;0
39100251;Örum Oy Ab;2025_03;-;93.94;PG0010000200000001;61-93566140;-93.94;0;0
71193;Örum Oy Ab;2025_03;-;97.58;PG0010000200000001;61-93566707;-97.58;0;0
210186;Örum Oy Ab;2025_03;+;90.33;PG0010000200000001;61-93567217;90.33;0;0
71341;Örum Oy Ab;2025_03;+;77.48;PG0010000200000001;61-93565836;77.48;0;0
71193;Örum Oy Ab;2025_03;-;65.7;PG0010000200000001;61-93566707;-65.7;0;0
70885;Örum Oy Ab;2025_03;-;61.63;PG0010000200000001;61-93566901;-61.63;0;0
39100251;Örum Oy Ab;2025_03;+;63.44;PG0010000200000001;61-93565788;63.44;0;0
219001;Örum Oy Ab;2025_03;+;70.76;PG0010000200000001;61-93566610;70.76;0;0
2623555;Örum Oy Ab;2025_03;+;128.62;PG0010000200000001;61-93566340;128.62;0;0
219001;Örum Oy Ab;2025_03;+;77.65;PG0010000200000001;61-93567020;77.65;0;0
214499;Örum Oy Ab;2025_03;-;135.76;PG0010000200000001;61-93566104;-135.76;0;0
3678;Örum Oy Ab;2025_03;+;82.28;PG0010000200000001;61-93565953;82.28;0;0
70546;Örum Oy Ab;2025_03;+;100;PG0010000200000001;61-93565973;100;0;0
320086;Örum Oy Ab;2025_03;-;106.1;PG0010000200000001;61-93566125;-106.1;0;0
220036;Örum Oy Ab;2025_03;+;112.17;PG0010000200000001;61-93567189;112.17;0;0
221197;Örum Oy Ab;2025_03;+;66.37;PG0010000200000001;61-93566369;66.37;0;0
210186;Örum Oy Ab;2025_03;+;86.67;PG0010000200000001;61-93567210;86.67;0;0
17467;Örum Oy Ab;2025_03;+;228.93;PG0010000200000004;61-93566571;228.93;0;0
218057;Örum Oy Ab;2025_03;+;55.11;PG0010000200000001;61-93565611;55.11;0;0
210186;Örum Oy Ab;2025_03;+;18.6;PG0010000400000001;61-93567246;18.6;0;0
71230;Örum Oy Ab;2025_03;+;27;PG0010000400000001;61-93566513;27;0;0
2613186;Örum Oy Ab;2025_03;+;23.13;PG0010000400000001;61-93566455;23.13;0;0
19567;Örum Oy Ab;2025_03;+;24.38;PG0010000400000001;61-93566335;24.38;0;0
210186;Örum Oy Ab;2025_03;-;21.55;PG0010000400000001;61-93565738;-21.55;0;0
515;Örum Oy Ab;2025_03;+;21.55;PG0010000400000001;61-93567066;21.55;0;0
358;Örum Oy Ab;2025_03;+;29.66;PG0010000400000001;61-93567079;29.66;0;0
214081;Örum Oy Ab;2025_03;+;24.05;PG0010000100000002;61-93567004;24.05;0;0
326542;Örum Oy Ab;2025_03;+;21.16;PG0010000100000002;61-93566782;21.16;0;0
221197;Örum Oy Ab;2025_03;+;30.45;PG0010000100000002;61-93566369;30.45;0;0
210186;Örum Oy Ab;2025_03;+;35.47;PG0010000100000002;61-93567246;35.47;0;0
320086;Örum Oy Ab;2025_03;+;38.22;PG0010000100000002;61-93566037;38.22;0;0
320086;Örum Oy Ab;2025_03;+;38.22;PG0010000100000002;61-93566037;38.22;0;0
210186;Örum Oy Ab;2025_03;-;20.71;PG0010000100000002;61-93566110;-20.71;0;0
40216;Örum Oy Ab;2025_03;-;29.31;PG0010000100000002;61-93566683;-29.31;0;0
222072;Örum Oy Ab;2025_03;+;27.97;PG0010000100000002;61-93565711;27.97;0;0
3700085;Örum Oy Ab;2025_03;+;26.1;PG0010000100000002;61-93566696;26.1;0;0
214499;Örum Oy Ab;2025_03;+;39.29;PG0010000100000002;61-93566790;39.29;0;0
71230;Örum Oy Ab;2025_03;+;41.44;PG0010000100000002;61-93566513;41.44;0;0
39100251;Örum Oy Ab;2025_03;+;25.61;PG0010000100000002;61-93567074;25.61;0;0
220036;Örum Oy Ab;2025_03;+;35.4;PG0010000100000002;61-93567260;35.4;0;0
17467;Örum Oy Ab;2025_03;+;22.05;PG0010000100000002;61-93566059;22.05;0;0
71193;Örum Oy Ab;2025_03;-;59.45;PG0010000100000002;61-93566456;-59.45;0;0
39100251;Örum Oy Ab;2025_03;+;37.15;PG0010000100000002;61-93567297;37.15;0;0
17467;Örum Oy Ab;2025_03;+;27.32;PG0010000100000002;61-93566147;27.32;0;0
40214;Örum Oy Ab;2025_03;+;59.93;PG0010000100000002;61-93566918;59.93;0;0
326542;Örum Oy Ab;2025_03;+;25.08;PG0010000100000002;61-93566782;25.08;0;0
218057;Örum Oy Ab;2025_03;+;25.47;PG0010000100000002;61-93565611;25.47;0;0
71193;Örum Oy Ab;2025_03;-;22.85;PG0010000100000002;61-93566456;-22.85;0;0
39100251;Örum Oy Ab;2025_03;+;20.81;PG0010000100000002;61-93565786;20.81;0;0
39100251;Örum Oy Ab;2025_03;+;20.81;PG0010000100000002;61-93565788;20.81;0;0
219001;Örum Oy Ab;2025_03;+;23.21;PG0010000100000002;61-93566610;23.21;0;0
4200107;Örum Oy Ab;2025_03;-;33.38;PG0010000100000002;61-93565929;-33.38;0;0
222072;Örum Oy Ab;2025_03;+;23.83;PG0010000100000002;61-93565765;23.83;0;0
40214;Örum Oy Ab;2025_03;+;25.47;PG0010000100000002;61-93566918;25.47;0;0
40214;Örum Oy Ab;2025_03;+;25.47;PG0010000100000002;61-93566918;25.47;0;0
71341;Örum Oy Ab;2025_03;+;42.96;PG0010000100000002;61-93565836;42.96;0;0
39100251;Örum Oy Ab;2025_03;-;37.23;PG0010000100000002;61-93566140;-37.23;0;0
40214;Örum Oy Ab;2025_03;+;41.53;PG0010000100000002;61-93566918;41.53;0;0
210186;Örum Oy Ab;2025_03;+;35.8;PG0010000100000002;61-93567217;35.8;0;0
70885;Örum Oy Ab;2025_03;-;32.07;PG0010000100000002;61-93566901;-32.07;0;0
219001;Örum Oy Ab;2025_03;+;37.28;PG0010000100000002;61-93567020;37.28;0;0
71193;Örum Oy Ab;2025_03;-;27.79;PG0010000100000002;61-93566456;-27.79;0;0
3678;Örum Oy Ab;2025_03;+;36.58;PG0010000100000002;61-93565953;36.58;0;0
220036;Örum Oy Ab;2025_03;+;40.61;PG0010000100000002;61-93567189;40.61;0;0
222072;Örum Oy Ab;2025_03;+;23.37;PG0010000100000002;61-93565753;23.37;0;0
70546;Örum Oy Ab;2025_03;+;30.11;PG0010000100000002;61-93565973;30.11;0;0
17467;Örum Oy Ab;2025_03;+;30.82;PG0010000100000002;61-93566571;30.82;0;0
17467;Örum Oy Ab;2025_03;+;43.68;PG0010000100000002;61-93566571;43.68;0;0
2623555;Örum Oy Ab;2025_03;+;28.52;PG0010000100000002;61-93566340;28.52;0;0
216037;Örum Oy Ab;2025_03;+;35.74;PG0010000100000002;61-93566698;35.74;0;0
217237;Örum Oy Ab;2025_03;+;30.24;PG0010000100000002;61-93567379;30.24;0;0
216037;Örum Oy Ab;2025_03;+;22.62;PG0010000100000001;61-93566695;22.62;0;0
2305;Örum Oy Ab;2025_03;+;27.93;PG0010000100000001;61-93567008;27.93;0;0
320012;Örum Oy Ab;2025_03;-;37;PG0010000100000001;61-93565762;-37;0;0
214499;Örum Oy Ab;2025_03;-;27.9;PG0010000100000001;61-93566104;-27.9;0;0
71193;Örum Oy Ab;2025_03;-;35.24;PG0010000100000001;61-93566456;-35.24;0;0
3678;Örum Oy Ab;2025_03;+;21.72;PG0010000700000001;61-93565995;21.72;0;0
2810062;Örum Oy Ab;2025_03;+;23.82;PG0080000500000005;61-93565668;23.82;0;0
13072;Örum Oy Ab;2025_03;+;28.75;PG0080000500000005;61-93565690;28.75;0;0
70546;Örum Oy Ab;2025_03;+;15.08;PG0080000500000005;61-93566322;15.08;0;0
17918;Örum Oy Ab;2025_03;+;13.89;PG0080000500000005;61-93566968;13.89;0;0
209799;Örum Oy Ab;2025_03;+;11.88;PG0080000500000005;61-93565703;11.88;0;0
209799;Örum Oy Ab;2025_03;+;12.28;PG0080000500000005;61-93565698;12.28;0;0
16913;Örum Oy Ab;2025_03;+;17.39;PG0080000500000005;61-93567434;17.39;0;0
2810062;Örum Oy Ab;2025_03;+;14.52;PG0080000500000005;61-93565680;14.52;0;0
70151;Örum Oy Ab;2025_03;+;15.19;PG0080000500000005;61-93565701;15.19;0;0
217237;Örum Oy Ab;2025_03;+;18.59;PG0080000500000005;61-93565665;18.59;0;0
2613186;Örum Oy Ab;2025_03;+;21.63;PG0080000500000005;61-93566397;21.63;0;0
70885;Örum Oy Ab;2025_03;-;12.58;PG0080000300000001;61-93566901;-12.58;0;0
17918;Örum Oy Ab;2025_03;+;13.58;PG0080000300000001;61-93566710;13.58;0;0
214344;Örum Oy Ab;2025_03;-;21.38;PG0080000300000001;61-93566869;-21.38;0;0
3700085;Örum Oy Ab;2025_03;+;25.04;PG0080000300000001;61-93566703;25.04;0;0
223000;Örum Oy Ab;2025_03;+;6.25;PG0080000100000001;61-93566550;6.25;0;0
17918;Örum Oy Ab;2025_03;+;4.32;PG0080000100000001;61-93566710;4.32;0;0
214787;Örum Oy Ab;2025_03;+;4.32;PG0080000100000001;61-93567461;4.32;0;0
320086;Örum Oy Ab;2025_03;+;6.35;PG0080000100000001;61-93566019;6.35;0;0
39100251;Örum Oy Ab;2025_03;+;6.11;PG0080000100000001;61-93566185;6.11;0;0
17918;Örum Oy Ab;2025_03;+;5.43;PG0080000100000001;61-93566255;5.43;0;0
218057;Örum Oy Ab;2025_03;+;9.54;PG0080000100000001;61-93565614;9.54;0;0
218057;Örum Oy Ab;2025_03;+;9.54;PG0080000100000001;61-93565874;9.54;0;0
217237;Örum Oy Ab;2025_03;+;9.54;PG0080000100000001;61-93567379;9.54;0;0
326542;Örum Oy Ab;2025_03;+;8.61;PG0080000100000001;61-93565837;8.61;0;0
3700085;Örum Oy Ab;2025_03;+;7.91;PG0080000100000001;61-93566739;7.91;0;0
218229;Örum Oy Ab;2025_03;+;5.5;PG0080000100000001;61-93566034;5.5;0;0
214499;Örum Oy Ab;2025_03;+;4.85;PG0080000100000001;61-93566795;4.85;0;0
17467;Örum Oy Ab;2025_03;+;6.89;PG0080000100000001;61-93566027;6.89;0;0
3602222;Örum Oy Ab;2025_03;+;7.25;PG0080000100000001;61-93566808;7.25;0;0
320086;Örum Oy Ab;2025_03;+;7.82;PG0080000100000001;61-93566039;7.82;0;0
218215;Örum Oy Ab;2025_03;+;9.69;PG0080000100000001;61-93566713;9.69;0;0
400199;Örum Oy Ab;2025_03;+;6.41;PG0080000100000001;61-93567400;6.41;0;0
13749;Örum Oy Ab;2025_03;+;8.21;PG0080000100000001;61-93566896;8.21;0;0
17918;Örum Oy Ab;2025_03;+;4.18;PG0080000100000001;61-93565821;4.18;0;0
2623555;Örum Oy Ab;2025_03;+;15.82;PG0080000200000001;61-93566716;15.82;0;0
218057;Örum Oy Ab;2025_03;+;15.16;PG0080000200000001;61-93565874;15.16;0;0
2613186;Örum Oy Ab;2025_03;+;6.58;PG0080000200000001;61-93566411;6.58;0;0
218235;Örum Oy Ab;2025_03;-;10.57;PG0080000200000001;61-93566435;-10.57;0;0
3700085;Örum Oy Ab;2025_03;+;12.73;PG0080000200000001;61-93566739;12.73;0;0
70234;Örum Oy Ab;2025_03;+;10.57;PG0080000200000001;61-93567354;10.57;0;0
2702457;Örum Oy Ab;2025_03;+;6.16;PG0080000200000001;61-93566948;6.16;0;0
214787;Örum Oy Ab;2025_03;+;10.12;PG0080000200000001;61-93567461;10.12;0;0
17467;Örum Oy Ab;2025_03;+;12.93;PG0080000200000001;61-93566187;12.93;0;0
1002;Örum Oy Ab;2025_03;-;25.91;PG0080000200000001;61-93566994;-25.91;0;0
4200107;Örum Oy Ab;2025_03;-;17.95;PG0080000200000001;61-93565929;-17.95;0;0
223000;Örum Oy Ab;2025_03;+;8.72;PG0080000200000001;61-93566550;8.72;0;0
17918;Örum Oy Ab;2025_03;+;10.84;PG0080000200000001;61-93566968;10.84;0;0
216225;Örum Oy Ab;2025_03;+;11.04;PG0080000200000001;61-93567469;11.04;0;0
358;Örum Oy Ab;2025_03;+;8.01;PG0080000300000001;61-93567079;8.01;0;0
358;Örum Oy Ab;2025_03;+;16.02;PG0080000300000001;61-93567079;16.02;0;0
70885;Örum Oy Ab;2025_03;-;13.42;PG0080000300000001;61-93566901;-13.42;0;0
3700085;Örum Oy Ab;2025_03;+;17.74;PG0080000300000001;61-93566739;17.74;0;0
